km,station,train_id,time,hr,min,scenario
43,REDWOOD CITY,REG (C-EXP) pair_7,1196,19,56,Baseline SB
51,PALO ALTO,REG (C-EXP) pair_7,1201,20,1,Baseline SB
57,SAN ANTONIO,REG (C-EXP) pair_7,1205,20,5,Baseline SB
60,MOUNTAIN VIEW,REG (C-EXP) pair_7,1208,20,8,Baseline SB
65,SUNNYVALE,REG (C-EXP) pair_7,1212,20,12,Baseline SB
68,LAWRENCE,REG (C-EXP) pair_7,1215,20,15,Baseline SB
0,SALESFORCE TRANSIT CENTER (STC) $,HSR 957,1156,19,16,Baseline SB
2,TOWNSEND / 4TH AND KING $,HSR 957,1161,19,21,Baseline SB
78,SAN JOSE,HSR 957,1212,20,12,Baseline SB
126,GILROY (HSR) $,HSR 957,1237,20,37,Baseline SB
78,SAN JOSE,REG (C-EXP) pair_7,1226,20,26,Baseline SB
81,TAMIEN (HSR) $,REG (C-EXP) pair_7,1230,20,30,Baseline SB
86,CAPITOL (HSR) $,REG (C-EXP) pair_7,1234,20,34,Baseline SB
110,MORGAN HILL (HSR) $,REG (C-EXP) pair_7,1248,20,48,Baseline SB
126,GILROY (HSR) $,REG (C-EXP) pair_7,1256,20,56,Baseline SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) 559,1161,19,21,Baseline SB
2,TOWNSEND / 4TH AND KING $,REG (C-EXP) 559,1166,19,26,Baseline SB
5,22nd STREET,REG (C-EXP) 559,1171,19,31,Baseline SB
20,SAN BRUNO,REG (C-EXP) 559,1179,19,39,Baseline SB
24,MILLBRAE,REG (C-EXP) 559,1183,19,43,Baseline SB
31,SAN MATEO,REG (C-EXP) 559,1187,19,47,Baseline SB
35,HILLSDALE,REG (C-EXP) 559,1192,19,52,Baseline SB
38,BELMONT,REG (C-EXP) 559,1195,19,55,Baseline SB
49,MENLO PARK,REG (C-EXP) 559,1202,20,2,Baseline SB
51,PALO ALTO,REG (C-EXP) 559,1205,20,5,Baseline SB
53,CALIFORNIA AVENUE,REG (C-EXP) 559,1208,20,8,Baseline SB
60,MOUNTAIN VIEW,REG (C-EXP) 559,1213,20,13,Baseline SB
65,SUNNYVALE,REG (C-EXP) 559,1217,20,17,Baseline SB
74,SANTA CLARA,REG (C-EXP) 559,1223,20,23,Baseline SB
78,SAN JOSE,REG (C-EXP) 559,1230,20,30,Baseline SB
81,TAMIEN (HSR) $,REG (C-EXP) 559,1233,20,33,Baseline SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) 29,1166,19,26,Baseline SB
2,TOWNSEND / 4TH AND KING $,REG (C-EXP) 29,1171,19,31,Baseline SB
5,22nd STREET,REG (C-EXP) 29,1176,19,36,Baseline SB
17,SOUTH SAN FRANCISCO ,REG (C-EXP) 29,1183,19,43,Baseline SB
24,MILLBRAE,REG (C-EXP) 29,1188,19,48,Baseline SB
29,BURLINGAME,REG (C-EXP) 29,1192,19,52,Baseline SB
31,SAN MATEO,REG (C-EXP) 29,1195,19,55,Baseline SB
35,HILLSDALE,REG (C-EXP) 29,1198,19,58,Baseline SB
43,REDWOOD CITY,REG (C-EXP) 29,1204,20,4,Baseline SB
47,ATHERTON,REG (C-EXP) 29,1208,20,8,Baseline SB
51,PALO ALTO,REG (C-EXP) 29,1211,20,11,Baseline SB
60,MOUNTAIN VIEW,REG (C-EXP) 29,1218,20,18,Baseline SB
68,LAWRENCE,REG (C-EXP) 29,1227,20,27,Baseline SB
0,SALESFORCE TRANSIT CENTER (STC) $,HSR 859,1180,19,40,Baseline SB
24,MILLBRAE,HSR 859,1200,20,0,Baseline SB
78,SAN JOSE,HSR 859,1235,20,35,Baseline SB
126,GILROY (HSR) $,HSR 859,1261,21,1,Baseline SB
78,SAN JOSE,REG (C-EXP) 29,1238,20,38,Baseline SB
81,TAMIEN (HSR) $,REG (C-EXP) 29,1241,20,41,Baseline SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) pair_8,1184,19,44,Baseline SB
2,TOWNSEND / 4TH AND KING $,REG (C-EXP) pair_8,1188,19,48,Baseline SB
11,BAYSHORE,REG (C-EXP) pair_8,1200,20,0,Baseline SB
24,MILLBRAE,REG (C-EXP) pair_8,1208,20,8,Baseline SB
27,BROADWAY,REG (C-EXP) pair_8,1211,20,11,Baseline SB
33,HAYWARD PARK,REG (C-EXP) pair_8,1215,20,15,Baseline SB
35,HILLSDALE,REG (C-EXP) pair_8,1218,20,18,Baseline SB
40,SAN CARLOS,REG (C-EXP) pair_8,1222,20,22,Baseline SB
43,REDWOOD CITY,REG (C-EXP) pair_8,1226,20,26,Baseline SB
51,PALO ALTO,REG (C-EXP) pair_8,1231,20,31,Baseline SB
57,SAN ANTONIO,REG (C-EXP) pair_8,1235,20,35,Baseline SB
60,MOUNTAIN VIEW,REG (C-EXP) pair_8,1238,20,38,Baseline SB
65,SUNNYVALE,REG (C-EXP) pair_8,1242,20,42,Baseline SB
68,LAWRENCE,REG (C-EXP) pair_8,1245,20,45,Baseline SB
0,SALESFORCE TRANSIT CENTER (STC) $,HSR 959,1186,19,46,Baseline SB
2,TOWNSEND / 4TH AND KING $,HSR 959,1191,19,51,Baseline SB
78,SAN JOSE,HSR 959,1242,20,42,Baseline SB
126,GILROY (HSR) $,HSR 959,1267,21,7,Baseline SB
78,SAN JOSE,REG (C-EXP) pair_8,1256,20,56,Baseline SB
81,TAMIEN (HSR) $,REG (C-EXP) pair_8,1260,21,0,Baseline SB
86,CAPITOL (HSR) $,REG (C-EXP) pair_8,1264,21,4,Baseline SB
91,BLOSSOM HILL (HSR) $,REG (C-EXP) pair_8,1268,21,8,Baseline SB
126,GILROY (HSR) $,REG (C-EXP) pair_8,1286,21,26,Baseline SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) 561,1191,19,51,Baseline SB
2,TOWNSEND / 4TH AND KING $,REG (C-EXP) 561,1196,19,56,Baseline SB
5,22nd STREET,REG (C-EXP) 561,1201,20,1,Baseline SB
20,SAN BRUNO,REG (C-EXP) 561,1209,20,9,Baseline SB
24,MILLBRAE,REG (C-EXP) 561,1213,20,13,Baseline SB
31,SAN MATEO,REG (C-EXP) 561,1217,20,17,Baseline SB
35,HILLSDALE,REG (C-EXP) 561,1222,20,22,Baseline SB
38,BELMONT,REG (C-EXP) 561,1225,20,25,Baseline SB
49,MENLO PARK,REG (C-EXP) 561,1232,20,32,Baseline SB
51,PALO ALTO,REG (C-EXP) 561,1235,20,35,Baseline SB
53,CALIFORNIA AVENUE,REG (C-EXP) 561,1238,20,38,Baseline SB
60,MOUNTAIN VIEW,REG (C-EXP) 561,1243,20,43,Baseline SB
65,SUNNYVALE,REG (C-EXP) 561,1247,20,47,Baseline SB
74,SANTA CLARA,REG (C-EXP) 561,1253,20,53,Baseline SB
78,SAN JOSE,REG (C-EXP) 561,1260,21,0,Baseline SB
81,TAMIEN (HSR) $,REG (C-EXP) 561,1263,21,3,Baseline SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) 30,1196,19,56,Baseline SB
2,TOWNSEND / 4TH AND KING $,REG (C-EXP) 30,1201,20,1,Baseline SB
5,22nd STREET,REG (C-EXP) 30,1206,20,6,Baseline SB
17,SOUTH SAN FRANCISCO ,REG (C-EXP) 30,1213,20,13,Baseline SB
24,MILLBRAE,REG (C-EXP) 30,1218,20,18,Baseline SB
29,BURLINGAME,REG (C-EXP) 30,1222,20,22,Baseline SB
31,SAN MATEO,REG (C-EXP) 30,1225,20,25,Baseline SB
35,HILLSDALE,REG (C-EXP) 30,1228,20,28,Baseline SB
43,REDWOOD CITY,REG (C-EXP) 30,1234,20,34,Baseline SB
47,ATHERTON,REG (C-EXP) 30,1238,20,38,Baseline SB
51,PALO ALTO,REG (C-EXP) 30,1241,20,41,Baseline SB
60,MOUNTAIN VIEW,REG (C-EXP) 30,1248,20,48,Baseline SB
68,LAWRENCE,REG (C-EXP) 30,1257,20,57,Baseline SB
0,SALESFORCE TRANSIT CENTER (STC) $,HSR 861,1210,20,10,Baseline SB
24,MILLBRAE,HSR 861,1230,20,30,Baseline SB
78,SAN JOSE,HSR 861,1265,21,5,Baseline SB
126,GILROY (HSR) $,HSR 861,1291,21,31,Baseline SB
78,SAN JOSE,REG (C-EXP) 30,1268,21,8,Baseline SB
81,TAMIEN (HSR) $,REG (C-EXP) 30,1271,21,11,Baseline SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) 463,1213,20,13,Baseline SB
2,TOWNSEND / 4TH AND KING $,REG (C-EXP) 463,1218,20,18,Baseline SB
11,BAYSHORE,REG (C-EXP) 463,1229,20,29,Baseline SB
24,MILLBRAE,REG (C-EXP) 463,1238,20,38,Baseline SB
27,BROADWAY,REG (C-EXP) 463,1241,20,41,Baseline SB
33,HAYWARD PARK,REG (C-EXP) 463,1245,20,45,Baseline SB
35,HILLSDALE,REG (C-EXP) 463,1248,20,48,Baseline SB
40,SAN CARLOS,REG (C-EXP) 463,1252,20,52,Baseline SB
43,REDWOOD CITY,REG (C-EXP) 463,1256,20,56,Baseline SB
51,PALO ALTO,REG (C-EXP) 463,1261,21,1,Baseline SB
57,SAN ANTONIO,REG (C-EXP) 463,1265,21,5,Baseline SB
60,MOUNTAIN VIEW,REG (C-EXP) 463,1269,21,9,Baseline SB
65,SUNNYVALE,REG (C-EXP) 463,1273,21,13,Baseline SB
68,LAWRENCE,REG (C-EXP) 463,1276,21,16,Baseline SB
0,SALESFORCE TRANSIT CENTER (STC) $,HSR 961,1216,20,16,Baseline SB
2,TOWNSEND / 4TH AND KING $,HSR 961,1221,20,21,Baseline SB
78,SAN JOSE,HSR 961,1272,21,12,Baseline SB
126,GILROY (HSR) $,HSR 961,1297,21,37,Baseline SB
78,SAN JOSE,REG (C-EXP) 463,1286,21,26,Baseline SB
81,TAMIEN (HSR) $,REG (C-EXP) 463,1289,21,29,Baseline SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) 563,1221,20,21,Baseline SB
2,TOWNSEND / 4TH AND KING $,REG (C-EXP) 563,1226,20,26,Baseline SB
5,22nd STREET,REG (C-EXP) 563,1231,20,31,Baseline SB
20,SAN BRUNO,REG (C-EXP) 563,1239,20,39,Baseline SB
24,MILLBRAE,REG (C-EXP) 563,1243,20,43,Baseline SB
31,SAN MATEO,REG (C-EXP) 563,1247,20,47,Baseline SB
35,HILLSDALE,REG (C-EXP) 563,1252,20,52,Baseline SB
38,BELMONT,REG (C-EXP) 563,1255,20,55,Baseline SB
49,MENLO PARK,REG (C-EXP) 563,1262,21,2,Baseline SB
51,PALO ALTO,REG (C-EXP) 563,1265,21,5,Baseline SB
53,CALIFORNIA AVENUE,REG (C-EXP) 563,1268,21,8,Baseline SB
60,MOUNTAIN VIEW,REG (C-EXP) 563,1273,21,13,Baseline SB
65,SUNNYVALE,REG (C-EXP) 563,1277,21,17,Baseline SB
74,SANTA CLARA,REG (C-EXP) 563,1283,21,23,Baseline SB
78,SAN JOSE,REG (C-EXP) 563,1290,21,30,Baseline SB
81,TAMIEN (HSR) $,REG (C-EXP) 563,1293,21,33,Baseline SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) 31,1226,20,26,Baseline SB
2,TOWNSEND / 4TH AND KING $,REG (C-EXP) 31,1231,20,31,Baseline SB
5,22nd STREET,REG (C-EXP) 31,1236,20,36,Baseline SB
17,SOUTH SAN FRANCISCO ,REG (C-EXP) 31,1243,20,43,Baseline SB
24,MILLBRAE,REG (C-EXP) 31,1248,20,48,Baseline SB
29,BURLINGAME,REG (C-EXP) 31,1252,20,52,Baseline SB
31,SAN MATEO,REG (C-EXP) 31,1255,20,55,Baseline SB
35,HILLSDALE,REG (C-EXP) 31,1258,20,58,Baseline SB
43,REDWOOD CITY,REG (C-EXP) 31,1264,21,4,Baseline SB
47,ATHERTON,REG (C-EXP) 31,1268,21,8,Baseline SB
51,PALO ALTO,REG (C-EXP) 31,1271,21,11,Baseline SB
60,MOUNTAIN VIEW,REG (C-EXP) 31,1278,21,18,Baseline SB
68,LAWRENCE,REG (C-EXP) 31,1287,21,27,Baseline SB
78,SAN JOSE,REG (C-EXP) 31,1298,21,38,Baseline SB
81,TAMIEN (HSR) $,REG (C-EXP) 31,1301,21,41,Baseline SB
0,SALESFORCE TRANSIT CENTER (STC) $,HSR 865,1270,21,10,Baseline SB
24,MILLBRAE,HSR 865,1290,21,30,Baseline SB
78,SAN JOSE,HSR 865,1325,22,5,Baseline SB
126,GILROY (HSR) $,HSR 865,1351,22,31,Baseline SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) 467,1273,21,13,Baseline SB
2,TOWNSEND / 4TH AND KING $,REG (C-EXP) 467,1278,21,18,Baseline SB
11,BAYSHORE,REG (C-EXP) 467,1289,21,29,Baseline SB
24,MILLBRAE,REG (C-EXP) 467,1298,21,38,Baseline SB
27,BROADWAY,REG (C-EXP) 467,1301,21,41,Baseline SB
33,HAYWARD PARK,REG (C-EXP) 467,1305,21,45,Baseline SB
35,HILLSDALE,REG (C-EXP) 467,1308,21,48,Baseline SB
40,SAN CARLOS,REG (C-EXP) 467,1312,21,52,Baseline SB
43,REDWOOD CITY,REG (C-EXP) 467,1316,21,56,Baseline SB
51,PALO ALTO,REG (C-EXP) 467,1321,22,1,Baseline SB
57,SAN ANTONIO,REG (C-EXP) 467,1325,22,5,Baseline SB
60,MOUNTAIN VIEW,REG (C-EXP) 467,1329,22,9,Baseline SB
65,SUNNYVALE,REG (C-EXP) 467,1333,22,13,Baseline SB
68,LAWRENCE,REG (C-EXP) 467,1336,22,16,Baseline SB
0,SALESFORCE TRANSIT CENTER (STC) $,HSR 965,1276,21,16,Baseline SB
2,TOWNSEND / 4TH AND KING $,HSR 965,1281,21,21,Baseline SB
78,SAN JOSE,HSR 965,1332,22,12,Baseline SB
126,GILROY (HSR) $,HSR 965,1357,22,37,Baseline SB
78,SAN JOSE,REG (C-EXP) 467,1346,22,26,Baseline SB
81,TAMIEN (HSR) $,REG (C-EXP) 467,1349,22,29,Baseline SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) 567,1281,21,21,Baseline SB
2,TOWNSEND / 4TH AND KING $,REG (C-EXP) 567,1286,21,26,Baseline SB
5,22nd STREET,REG (C-EXP) 567,1291,21,31,Baseline SB
20,SAN BRUNO,REG (C-EXP) 567,1299,21,39,Baseline SB
24,MILLBRAE,REG (C-EXP) 567,1303,21,43,Baseline SB
31,SAN MATEO,REG (C-EXP) 567,1307,21,47,Baseline SB
35,HILLSDALE,REG (C-EXP) 567,1312,21,52,Baseline SB
38,BELMONT,REG (C-EXP) 567,1315,21,55,Baseline SB
49,MENLO PARK,REG (C-EXP) 567,1322,22,2,Baseline SB
51,PALO ALTO,REG (C-EXP) 567,1325,22,5,Baseline SB
53,CALIFORNIA AVENUE,REG (C-EXP) 567,1328,22,8,Baseline SB
60,MOUNTAIN VIEW,REG (C-EXP) 567,1333,22,13,Baseline SB
65,SUNNYVALE,REG (C-EXP) 567,1337,22,17,Baseline SB
74,SANTA CLARA,REG (C-EXP) 567,1343,22,23,Baseline SB
78,SAN JOSE,REG (C-EXP) 567,1350,22,30,Baseline SB
81,TAMIEN (HSR) $,REG (C-EXP) 567,1353,22,33,Baseline SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) 33,1286,21,26,Baseline SB
2,TOWNSEND / 4TH AND KING $,REG (C-EXP) 33,1291,21,31,Baseline SB
5,22nd STREET,REG (C-EXP) 33,1296,21,36,Baseline SB
17,SOUTH SAN FRANCISCO ,REG (C-EXP) 33,1303,21,43,Baseline SB
24,MILLBRAE,REG (C-EXP) 33,1308,21,48,Baseline SB
29,BURLINGAME,REG (C-EXP) 33,1312,21,52,Baseline SB
31,SAN MATEO,REG (C-EXP) 33,1315,21,55,Baseline SB
35,HILLSDALE,REG (C-EXP) 33,1318,21,58,Baseline SB
43,REDWOOD CITY,REG (C-EXP) 33,1324,22,4,Baseline SB
47,ATHERTON,REG (C-EXP) 33,1328,22,8,Baseline SB
51,PALO ALTO,REG (C-EXP) 33,1331,22,11,Baseline SB
60,MOUNTAIN VIEW,REG (C-EXP) 33,1338,22,18,Baseline SB
68,LAWRENCE,REG (C-EXP) 33,1347,22,27,Baseline SB
78,SAN JOSE,REG (C-EXP) 33,1358,22,38,Baseline SB
81,TAMIEN (HSR) $,REG (C-EXP) 33,1361,22,41,Baseline SB
0,SALESFORCE TRANSIT CENTER (STC) $,HSR 869,1330,22,10,Baseline SB
24,MILLBRAE,HSR 869,1350,22,30,Baseline SB
78,SAN JOSE,HSR 869,1385,23,5,Baseline SB
126,GILROY (HSR) $,HSR 869,1411,23,31,Baseline SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) 471,1333,22,13,Baseline SB
2,TOWNSEND / 4TH AND KING $,REG (C-EXP) 471,1338,22,18,Baseline SB
11,BAYSHORE,REG (C-EXP) 471,1349,22,29,Baseline SB
24,MILLBRAE,REG (C-EXP) 471,1358,22,38,Baseline SB
27,BROADWAY,REG (C-EXP) 471,1361,22,41,Baseline SB
33,HAYWARD PARK,REG (C-EXP) 471,1365,22,45,Baseline SB
35,HILLSDALE,REG (C-EXP) 471,1368,22,48,Baseline SB
40,SAN CARLOS,REG (C-EXP) 471,1372,22,52,Baseline SB
43,REDWOOD CITY,REG (C-EXP) 471,1376,22,56,Baseline SB
51,PALO ALTO,REG (C-EXP) 471,1381,23,1,Baseline SB
57,SAN ANTONIO,REG (C-EXP) 471,1385,23,5,Baseline SB
60,MOUNTAIN VIEW,REG (C-EXP) 471,1389,23,9,Baseline SB
65,SUNNYVALE,REG (C-EXP) 471,1393,23,13,Baseline SB
68,LAWRENCE,REG (C-EXP) 471,1396,23,16,Baseline SB
0,SALESFORCE TRANSIT CENTER (STC) $,HSR 969,1336,22,16,Baseline SB
2,TOWNSEND / 4TH AND KING $,HSR 969,1341,22,21,Baseline SB
78,SAN JOSE,HSR 969,1392,23,12,Baseline SB
126,GILROY (HSR) $,HSR 969,1417,23,37,Baseline SB
78,SAN JOSE,REG (C-EXP) 471,1406,23,26,Baseline SB
81,TAMIEN (HSR) $,REG (C-EXP) 471,1409,23,29,Baseline SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) 571,1341,22,21,Baseline SB
2,TOWNSEND / 4TH AND KING $,REG (C-EXP) 571,1346,22,26,Baseline SB
5,22nd STREET,REG (C-EXP) 571,1351,22,31,Baseline SB
20,SAN BRUNO,REG (C-EXP) 571,1359,22,39,Baseline SB
24,MILLBRAE,REG (C-EXP) 571,1363,22,43,Baseline SB
31,SAN MATEO,REG (C-EXP) 571,1367,22,47,Baseline SB
35,HILLSDALE,REG (C-EXP) 571,1372,22,52,Baseline SB
38,BELMONT,REG (C-EXP) 571,1375,22,55,Baseline SB
49,MENLO PARK,REG (C-EXP) 571,1382,23,2,Baseline SB
51,PALO ALTO,REG (C-EXP) 571,1385,23,5,Baseline SB
53,CALIFORNIA AVENUE,REG (C-EXP) 571,1388,23,8,Baseline SB
60,MOUNTAIN VIEW,REG (C-EXP) 571,1393,23,13,Baseline SB
65,SUNNYVALE,REG (C-EXP) 571,1397,23,17,Baseline SB
74,SANTA CLARA,REG (C-EXP) 571,1403,23,23,Baseline SB
78,SAN JOSE,REG (C-EXP) 571,1410,23,30,Baseline SB
81,TAMIEN (HSR) $,REG (C-EXP) 571,1413,23,33,Baseline SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) 35,1346,22,26,Baseline SB
2,TOWNSEND / 4TH AND KING $,REG (C-EXP) 35,1351,22,31,Baseline SB
5,22nd STREET,REG (C-EXP) 35,1356,22,36,Baseline SB
17,SOUTH SAN FRANCISCO ,REG (C-EXP) 35,1363,22,43,Baseline SB
24,MILLBRAE,REG (C-EXP) 35,1368,22,48,Baseline SB
29,BURLINGAME,REG (C-EXP) 35,1372,22,52,Baseline SB
31,SAN MATEO,REG (C-EXP) 35,1375,22,55,Baseline SB
35,HILLSDALE,REG (C-EXP) 35,1378,22,58,Baseline SB
43,REDWOOD CITY,REG (C-EXP) 35,1384,23,4,Baseline SB
47,ATHERTON,REG (C-EXP) 35,1388,23,8,Baseline SB
51,PALO ALTO,REG (C-EXP) 35,1391,23,11,Baseline SB
60,MOUNTAIN VIEW,REG (C-EXP) 35,1398,23,18,Baseline SB
68,LAWRENCE,REG (C-EXP) 35,1407,23,27,Baseline SB
78,SAN JOSE,REG (C-EXP) 35,1418,23,38,Baseline SB
81,TAMIEN (HSR) $,REG (C-EXP) 35,1421,23,41,Baseline SB
0,SALESFORCE TRANSIT CENTER (STC) $,HSR single_1,1390,23,10,Baseline SB
24,MILLBRAE,HSR single_1,1410,23,30,Baseline SB
78,SAN JOSE,HSR single_1,1445,24,5,Baseline SB
126,GILROY (HSR) $,HSR single_1,1471,24,31,Baseline SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) 475,1393,23,13,Baseline SB
2,TOWNSEND / 4TH AND KING $,REG (C-EXP) 475,1398,23,18,Baseline SB
11,BAYSHORE,REG (C-EXP) 475,1409,23,29,Baseline SB
24,MILLBRAE,REG (C-EXP) 475,1418,23,38,Baseline SB
27,BROADWAY,REG (C-EXP) 475,1421,23,41,Baseline SB
33,HAYWARD PARK,REG (C-EXP) 475,1425,23,45,Baseline SB
35,HILLSDALE,REG (C-EXP) 475,1428,23,48,Baseline SB
40,SAN CARLOS,REG (C-EXP) 475,1432,23,52,Baseline SB
43,REDWOOD CITY,REG (C-EXP) 475,1436,23,56,Baseline SB
51,PALO ALTO,REG (C-EXP) 475,1441,24,1,Baseline SB
57,SAN ANTONIO,REG (C-EXP) 475,1445,24,5,Baseline SB
60,MOUNTAIN VIEW,REG (C-EXP) 475,1449,24,9,Baseline SB
65,SUNNYVALE,REG (C-EXP) 475,1453,24,13,Baseline SB
68,LAWRENCE,REG (C-EXP) 475,1456,24,16,Baseline SB
0,SALESFORCE TRANSIT CENTER (STC) $,HSR single_2,1396,23,16,Baseline SB
2,TOWNSEND / 4TH AND KING $,HSR single_2,1401,23,21,Baseline SB
78,SAN JOSE,HSR single_2,1452,24,12,Baseline SB
126,GILROY (HSR) $,HSR single_2,1477,24,37,Baseline SB
78,SAN JOSE,REG (C-EXP) 475,1466,24,26,Baseline SB
81,TAMIEN (HSR) $,REG (C-EXP) 475,1469,24,29,Baseline SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) 575,1401,23,21,Baseline SB
2,TOWNSEND / 4TH AND KING $,REG (C-EXP) 575,1406,23,26,Baseline SB
5,22nd STREET,REG (C-EXP) 575,1411,23,31,Baseline SB
20,SAN BRUNO,REG (C-EXP) 575,1419,23,39,Baseline SB
24,MILLBRAE,REG (C-EXP) 575,1423,23,43,Baseline SB
31,SAN MATEO,REG (C-EXP) 575,1427,23,47,Baseline SB
35,HILLSDALE,REG (C-EXP) 575,1432,23,52,Baseline SB
38,BELMONT,REG (C-EXP) 575,1435,23,55,Baseline SB
49,MENLO PARK,REG (C-EXP) 575,1442,24,2,Baseline SB
51,PALO ALTO,REG (C-EXP) 575,1445,24,5,Baseline SB
53,CALIFORNIA AVENUE,REG (C-EXP) 575,1448,24,8,Baseline SB
60,MOUNTAIN VIEW,REG (C-EXP) 575,1453,24,13,Baseline SB
65,SUNNYVALE,REG (C-EXP) 575,1457,24,17,Baseline SB
74,SANTA CLARA,REG (C-EXP) 575,1463,24,23,Baseline SB
78,SAN JOSE,REG (C-EXP) 575,1470,24,30,Baseline SB
81,TAMIEN (HSR) $,REG (C-EXP) 575,1473,24,33,Baseline SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) 37,1406,23,26,Baseline SB
2,TOWNSEND / 4TH AND KING $,REG (C-EXP) 37,1411,23,31,Baseline SB
5,22nd STREET,REG (C-EXP) 37,1416,23,36,Baseline SB
17,SOUTH SAN FRANCISCO ,REG (C-EXP) 37,1423,23,43,Baseline SB
24,MILLBRAE,REG (C-EXP) 37,1428,23,48,Baseline SB
29,BURLINGAME,REG (C-EXP) 37,1432,23,52,Baseline SB
31,SAN MATEO,REG (C-EXP) 37,1435,23,55,Baseline SB
35,HILLSDALE,REG (C-EXP) 37,1438,23,58,Baseline SB
43,REDWOOD CITY,REG (C-EXP) 37,1444,24,4,Baseline SB
47,ATHERTON,REG (C-EXP) 37,1448,24,8,Baseline SB
51,PALO ALTO,REG (C-EXP) 37,1451,24,11,Baseline SB
60,MOUNTAIN VIEW,REG (C-EXP) 37,1458,24,18,Baseline SB
68,LAWRENCE,REG (C-EXP) 37,1467,24,27,Baseline SB
78,SAN JOSE,REG (C-EXP) 37,1478,24,38,Baseline SB
81,TAMIEN (HSR) $,REG (C-EXP) 37,1481,24,41,Baseline SB
45,TAMIEN (HSR) $,REG (C-EXP) 310,319,5,19,Baseline NB
48,SAN JOSE,REG (C-EXP) 310,322,5,22,Baseline NB
58,LAWRENCE,REG (C-EXP) 310,338,5,38,Baseline NB
65,MOUNTAIN VIEW,REG (C-EXP) 310,343,5,43,Baseline NB
75,PALO ALTO,REG (C-EXP) 310,350,5,50,Baseline NB
79,ATHERTON,REG (C-EXP) 310,353,5,53,Baseline NB
83,REDWOOD CITY,REG (C-EXP) 310,357,5,57,Baseline NB
91,HILLSDALE,REG (C-EXP) 310,363,6,3,Baseline NB
95,SAN MATEO,REG (C-EXP) 310,366,6,6,Baseline NB
97,BURLINGAME,REG (C-EXP) 310,369,6,9,Baseline NB
101,MILLBRAE,REG (C-EXP) 310,373,6,13,Baseline NB
109,SOUTH SAN FRANCISCO ,REG (C-EXP) 310,378,6,18,Baseline NB
121,22nd STREET,REG (C-EXP) 310,385,6,25,Baseline NB
124,TOWNSEND / 4TH AND KING $,REG (C-EXP) 310,390,6,30,Baseline NB
126,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) 310,394,6,34,Baseline NB
45,TAMIEN (HSR) $,REG (C-EXP) 508,327,5,27,Baseline NB
48,SAN JOSE,REG (C-EXP) 508,330,5,30,Baseline NB
52,SANTA CLARA,REG (C-EXP) 508,339,5,39,Baseline NB
61,SUNNYVALE,REG (C-EXP) 508,345,5,45,Baseline NB
65,MOUNTAIN VIEW,REG (C-EXP) 508,348,5,48,Baseline NB
72,CALIFORNIA AVENUE,REG (C-EXP) 508,353,5,53,Baseline NB
75,PALO ALTO,REG (C-EXP) 508,357,5,57,Baseline NB
77,MENLO PARK,REG (C-EXP) 508,359,5,59,Baseline NB
88,BELMONT,REG (C-EXP) 508,366,6,6,Baseline NB
91,HILLSDALE,REG (C-EXP) 508,369,6,9,Baseline NB
95,SAN MATEO,REG (C-EXP) 508,374,6,14,Baseline NB
101,MILLBRAE,REG (C-EXP) 508,378,6,18,Baseline NB
106,SAN BRUNO,REG (C-EXP) 508,382,6,22,Baseline NB
121,22nd STREET,REG (C-EXP) 508,391,6,31,Baseline NB
124,TOWNSEND / 4TH AND KING $,REG (C-EXP) 508,395,6,35,Baseline NB
126,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) 508,399,6,39,Baseline NB
0,GILROY (HSR) $,REG (C-EXP) single_1,303,5,3,Baseline NB
16,MORGAN HILL (HSR) $,REG (C-EXP) single_1,313,5,13,Baseline NB
40,CAPITOL (HSR) $,REG (C-EXP) single_1,327,5,27,Baseline NB
45,TAMIEN (HSR) $,REG (C-EXP) single_1,331,5,31,Baseline NB
48,SAN JOSE,REG (C-EXP) single_1,334,5,34,Baseline NB
58,LAWRENCE,REG (C-EXP) single_1,345,5,45,Baseline NB
61,SUNNYVALE,REG (C-EXP) single_1,348,5,48,Baseline NB
65,MOUNTAIN VIEW,REG (C-EXP) single_1,352,5,52,Baseline NB
